StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,timerPassage_First Click,timerPassage_Last Click,timerPassage_Page Submit,timerPassage_Click Count,S1Q1,S1Q2,S1Q3,S1Q4,S1Q5,S1Q6,S1Q7,S1Q8,S1Q9,S1Q10,S1Understand_1,S1Minutes,S1Interest_1,S1Knowledge_1,S1Progress,S2Understand_1,S2Interest_1,S2Knowledge_1,S2Progress,S2Q1a,S2Q2a,S2Q3a,S2Q4a,S2Q5a,S2Q6a,S2Q7a,S2Q8a,S2Q9a,S2Q10a,S2Q1b,S2Q2b,S2Q3b,S2Q4b,S2Q5b,S2Q6b,S2Q7b,S2Q8b,S2Q9b,S2Q10b,SC0,SC1,SC2,Group
3/13/2019 9:35,3/13/2019 9:42,0,173.251.75.50,100,403,1,3/13/2019 9:42,R_UuWozV4aDhRdoHf,,,,,41.02940369,-74.2338028,anonymous,EN,0,0,158.499,0,,,,,,,,,,,,,,,,72,82,71,2,2,,,,2,4,,2,,1,,2,4,2,,,3,,4,,0,3,3,PostTest
3/13/2019 9:31,3/13/2019 9:42,0,205.118.220.90,100,628,1,3/13/2019 9:42,R_2z5XaTtQKxudSSE,,,,,40.1625061,-111.5987015,anonymous,EN,0,0,260.632,0,2,3,1,2,1,4,2,2,4,1,95,5,70,20,1,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,Control
3/13/2019 9:27,3/13/2019 9:42,0,45.19.1.0,100,884,1,3/13/2019 9:42,R_bDSwe53vwnen4mR,,,,,33.85830688,-84.21649933,anonymous,EN,1.646,450.341,451.036,13,2,2,4,2,4,3,2,2,4,2,74,5,70,30,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 9:37,3/13/2019 9:42,0,99.203.30.164,100,301,1,3/13/2019 9:42,R_1n7mKPb9bR4SXqG,,,,,25.78460693,-80.23300171,anonymous,EN,15.103,151.921,154.212,11,,,,,,,,,,,,,,,,88,22,64,2,,,4,,2,4,2,2,,,2,4,,2,,,,,4,1,0,2,4,PostTest
3/13/2019 9:32,3/13/2019 9:42,0,68.40.247.84,100,616,1,3/13/2019 9:42,R_1pGRzFeeXopEDwK,,,,,42.22900391,-84.41320038,anonymous,EN,78.445,94.617,95.624,5,2,2,4,2,1,2,3,2,4,2,69,7,51,30,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:34,3/13/2019 9:42,0,73.217.119.219,100,468,1,3/13/2019 9:42,R_Rto0ZiujQjHDvX3,,,,,39.94689941,-105.2142029,anonymous,EN,166.088,258.993,271.929,3,2,2,1,2,2,2,2,2,4,2,95,5,91,70,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 9:38,3/13/2019 9:42,0,72.208.207.238,100,240,1,3/13/2019 9:42,R_3sB1QrGRBvgyzqz,,,,,33.43739319,-111.8007965,anonymous,EN,12.021,104.347,105.438,75,,,,,,,,,,,,,,,,90,50,50,2,2,,1,,,2,2,2,,,,2,,2,2,,,,4,1,0,4,4,PostTest
3/13/2019 9:38,3/13/2019 9:42,0,73.40.52.192,100,211,1,3/13/2019 9:42,R_sT3LPmhREujhtTP,,,,,38.40969849,-82.44229889,anonymous,EN,5.269,6.03,68.11,2,,,,,,,,,,,,,,,,70,65,29,2,,,,2,1,4,,1,,3,3,1,4,,,,1,,4,,0,2,1,PreTest
3/13/2019 9:37,3/13/2019 9:42,0,158.222.227.92,100,310,1,3/13/2019 9:42,R_3Rw7PUTfdktU9FM,,,,,40.66430664,-73.9763031,anonymous,EN,1.766,115.494,122.03,18,,,,,,,,,,,,,,,,63,71,59,2,,1,,,,4,2,4,,3,3,,4,2,1,,,,4,,0,1,3,PostTest
3/13/2019 9:31,3/13/2019 9:42,0,174.222.156.44,100,686,1,3/13/2019 9:42,R_BRHdMPOqol3UKEF,,,,,38.58239746,-121.3735962,anonymous,EN,65.674,322.516,324.673,71,3,3,3,2,2,4,3,4,3,3,52,5,81,17,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,Up2
3/13/2019 9:30,3/13/2019 9:42,0,196.19.156.77,100,754,1,3/13/2019 9:42,R_ekYzCKCjTZhKwQ9,,,,,39.09970093,-94.57859802,anonymous,EN,60.867,298.563,300.476,12,,,,,,,,,,,,,,,,84,61,74,2,,,4,,4,,,2,2,4,2,1,,2,,1,3,,,,0,1,2,PostTest
3/13/2019 9:38,3/13/2019 9:42,0,99.7.36.102,100,234,1,3/13/2019 9:42,R_82sdQzsKti5GeWt,,,,,29.89729309,-95.64630127,anonymous,EN,4.633,10.457,13.015,3,,,,,,,,,,,,,,,,61,79,65,1,2,2,,,,4,,,3,1,,,4,2,2,,1,2,,,0,3,2,PostFeed
3/13/2019 9:36,3/13/2019 9:42,0,66.57.110.130,100,391,1,3/13/2019 9:42,R_2CP6FIflQATUulX,,,,,36.18240356,-79.80599976,anonymous,EN,27.893,219.032,222.246,20,,,,,,,,,,,,,,,,76,98,59,2,,,1,,2,,3,,4,2,2,2,,2,,4,,2,,,0,2,4,PostTest
3/13/2019 9:38,3/13/2019 9:43,0,98.236.81.40,100,264,1,3/13/2019 9:43,R_PMQV1OaeBECXW6Z,,,,,39.5953064,-79.92289734,anonymous,EN,0,0,82.601,0,,,,,,,,,,,,,,,,71,58,33,2,,,,4,,3,3,,4,1,2,2,1,,1,,,1,,,0,3,4,PreTest
3/13/2019 9:38,3/13/2019 9:43,0,66.67.112.200,100,265,1,3/13/2019 9:43,R_vOz3gCCKlqixsR3,,,,,43.37759399,-73.29779816,anonymous,EN,0,0,99.284,0,2,2,4,2,2,4,2,2,4,1,98,3,90,60,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 9:40,3/13/2019 9:43,0,196.19.157.160,100,142,1,3/13/2019 9:43,R_2qac7EmX3Ocelbi,,,,,39.09970093,-94.57859802,anonymous,EN,0,0,5.452,0,3,3,2,3,2,3,2,2,2,2,78,10,72,82,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Control
3/13/2019 9:33,3/13/2019 9:43,0,99.40.165.92,100,565,1,3/13/2019 9:43,R_31YnnvHQPN2HJnd,,,,,28.90249634,-81.2480011,anonymous,EN,0,0,88.51,0,3,2,4,2,2,2,2,2,3,1,60,10,75,32,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:36,3/13/2019 9:43,0,74.130.9.206,100,401,1,3/13/2019 9:43,R_UQiuMPCIl0GjXBT,,,,,38.3085022,-85.81600189,anonymous,EN,62.119,116.836,175.539,3,,,,,,,,,,,,,,,,92,95,75,2,,,,2,,4,2,2,4,,3,2,4,,2,,,,,2,0,4,1,PostFeed
3/13/2019 9:37,3/13/2019 9:43,0,68.44.96.7,100,337,1,3/13/2019 9:43,R_1puP4jkJECeTAxs,,,,,40.06190491,-85.68009949,anonymous,EN,0,0,110.275,0,,,,,,,,,,,,,,,,100,100,0,2,,,4,2,,,2,4,,3,3,3,,,3,4,,,4,,0,2,1,PreTest
3/13/2019 9:38,3/13/2019 9:43,0,75.132.3.68,100,278,1,3/13/2019 9:43,R_2yrUYquKKuwsLNo,,,,,38.4539032,-90.32800293,anonymous,EN,0,0,117.897,0,,,,,,,,,,,,,,,,79,96,4,2,,2,4,2,,2,4,,,,2,,,,2,,,2,3,1,0,2,3,PreTest
3/13/2019 9:36,3/13/2019 9:43,0,100.16.12.169,100,409,1,3/13/2019 9:43,R_2wzXRFtPQJ3xgdI,,,,,39.53720093,-76.36049652,anonymous,EN,51.852,166.529,170.367,3,3,3,1,2,2,2,2,2,3,1,45,2,20,5,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Up2
3/13/2019 9:38,3/13/2019 9:43,0,165.225.0.64,100,281,1,3/13/2019 9:43,R_2S9cTXr5nu6uCox,,,,,42.35400391,-87.86750031,anonymous,EN,5.676,106.732,108.202,6,,,,,,,,,,,,,,,,39,30,13,2,,,2,,1,4,,4,4,,2,3,,2,,,2,,,1,0,2,4,PostTest
3/13/2019 9:38,3/13/2019 9:43,0,24.15.145.236,100,257,1,3/13/2019 9:43,R_1rqVdBS39K5A5MF,,,,,41.47120667,-87.93910217,anonymous,EN,0,0,141.383,0,,,,,,,,,,,,,,,,80,50,6,2,,,4,2,,2,2,,,1,2,2,,,3,,,4,4,,0,3,3,PostTest
3/13/2019 9:39,3/13/2019 9:43,0,204.9.150.217,100,258,1,3/13/2019 9:43,R_2UVGqfu6VhKvnvD,,,,,40.07780457,-80.97879791,anonymous,EN,0,0,153.649,0,2,1,4,2,2,4,3,2,4,1,70,6,80,70,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
3/13/2019 9:35,3/13/2019 9:43,0,71.63.204.163,100,446,1,3/13/2019 9:43,R_3j3cW6hjl16FzFC,,,,,45.47619629,-122.5596008,anonymous,EN,0,0,223.78,0,,,,,,,,,,,,,,,,99,42,71,2,2,3,4,,,,,2,,3,,,,2,2,3,2,,4,,0,2,4,PostFeed
3/13/2019 9:38,3/13/2019 9:43,0,64.233.246.170,100,271,1,3/13/2019 9:43,R_SNv8FjAMQC8sD7P,,,,,38.06170654,-87.55480194,anonymous,EN,13.138,120.912,122.959,4,2,2,1,2,2,4,2,2,4,2,70,4,87,46,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:35,3/13/2019 9:43,0,23.95.85.48,100,475,1,3/13/2019 9:43,R_CmlAJaolaWMdKOR,,,,,42.88639832,-78.87809753,anonymous,EN,0,0,8.462,0,,,,,,,,,,,,,,,,91,91,93,1,1,2,2,1,,,2,,,,,,,,4,1,,3,1,1,0,2,1,PostTest
3/13/2019 9:35,3/13/2019 9:43,0,162.40.212.228,100,501,1,3/13/2019 9:43,R_3KDF4BQ3jt3N1yi,,,,,29.84100342,-82.61560059,anonymous,EN,0,0,282.076,0,,,,,,,,,,,,,,,,91,80,80,1,,4,,,,2,2,,4,1,3,,4,2,2,,,2,,,0,3,2,PostFeed
3/13/2019 9:31,3/13/2019 9:43,0,169.139.8.225,100,712,1,3/13/2019 9:43,R_29rNH10eYwaZR7z,,,,,26.14810181,-80.20880127,anonymous,EN,5.799,153.16,158.808,17,3,2,4,2,2,3,2,2,3,3,82,10,73,0,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 9:37,3/13/2019 9:43,0,71.61.139.51,100,372,1,3/13/2019 9:43,R_3iDtUtGqipMJgVo,,,,,40.31770325,-79.72229767,anonymous,EN,5.099,5.099,146.576,1,,,,,,,,,,,,,,,,65,90,0,2,,,4,2,,3,2,,,2,2,2,,,2,,,2,4,,0,3,4,PostFeed
3/13/2019 9:35,3/13/2019 9:43,0,162.207.225.80,100,501,1,3/13/2019 9:43,R_2zMWh5wUOcJdXff,,,,,33.74679565,-84.31369781,anonymous,EN,49.064,187.625,192.06,4,,,,,,,,,,,,,,,,80,85,60,2,,,4,,,4,2,3,4,,2,1,,2,2,,,,,3,0,2,2,PreTest
3/13/2019 9:32,3/13/2019 9:43,0,99.125.117.165,100,680,1,3/13/2019 9:43,R_Ycf5dtFjFdRtvyx,,,,,35.94709778,-87.29959869,anonymous,EN,5.488,14.386,137.067,4,,,,,,,,,,,,,,,,40,60,0,1,2,,4,,,2,2,,3,,,2,,2,4,,,2,,3,0,2,3,PostFeed
3/13/2019 9:35,3/13/2019 9:43,0,74.254.113.126,100,509,1,3/13/2019 9:43,R_246tS9FS3ld8B1V,,,,,35.75759888,-81.3289032,anonymous,EN,0,0,112.365,0,,,,,,,,,,,,,,,,72,82,19,1,2,,3,,1,,,4,4,,,1,,3,,4,2,,,1,0,3,2,PostFeed
3/13/2019 9:37,3/13/2019 9:43,0,24.39.103.218,100,383,1,3/13/2019 9:43,R_ZF5PQ7ffIEQm45b,,,,,43.08009338,-77.63420105,anonymous,EN,21.712,170.501,171.191,12,,,,,,,,,,,,,,,,100,89,64,2,2,,,2,2,3,2,,,,,2,1,,,,,2,4,1,0,4,5,PreTest
3/13/2019 9:38,3/13/2019 9:43,0,76.176.187.179,100,313,1,3/13/2019 9:43,R_12RuwVkGzujueST,,,,,33.10719299,-117.2942963,anonymous,EN,0,0,107.189,0,,,,,,,,,,,,,,,,84,100,65,2,,,4,,2,,2,4,4,,3,3,,2,,4,,,,1,0,2,2,PostTest
3/13/2019 9:38,3/13/2019 9:43,0,65.25.168.217,100,332,1,3/13/2019 9:43,R_3lE8WOaQYdyDLQn,,,,,43.30340576,-88.00289917,anonymous,EN,0,0,94.707,0,,,,,,,,,,,,,,,,91,81,77,2,,1,,2,2,,,,4,2,2,,1,,,2,1,2,,,0,2,3,PostFeed
3/13/2019 9:36,3/13/2019 9:43,0,71.233.40.13,100,446,1,3/13/2019 9:43,R_1l4ffOm1TRRF5yS,,,,,43.03559875,-72.51229858,anonymous,EN,35.22,154.671,157.094,10,2,2,4,2,2,2,3,2,4,2,70,5,90,70,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 9:33,3/13/2019 9:43,0,97.127.29.197,100,590,1,3/13/2019 9:43,R_AFjxM8G9T8Kq38l,,,,,44.96090698,-93.2641983,anonymous,EN,3.278,231.964,232.817,2,,,,,,,,,,,,,,,,75,60,50,2,2,2,1,,2,,,2,,,,,,2,,3,2,,4,1,0,4,5,PostTest
3/13/2019 9:27,3/13/2019 9:43,0,68.205.81.224,100,980,1,3/13/2019 9:43,R_2asqNmdD8Y5H0Ne,,,,,28.55039978,-81.1832962,anonymous,EN,2.303,2.303,4.472,1,3,2,4,2,4,4,2,2,4,3,95,4,100,75,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 9:42,3/13/2019 9:43,0,23.82.19.122,100,88,1,3/13/2019 9:43,R_1CI8Vdey3qJkhVy,,,,,33.6730957,-111.9460983,anonymous,EN,11.844,11.844,22.017,1,,,,,,,,,,,,,,,,92,84,82,2,,2,3,,,,3,2,2,,3,,,2,2,3,,,,2,0,2,2,PreTest
3/13/2019 9:38,3/13/2019 9:43,0,73.167.138.231,100,315,1,3/13/2019 9:44,R_2VvWCCfouORf2Sb,,,,,43.61410522,-72.97080231,anonymous,EN,37.965,149.816,151.034,28,,,,,,,,,,,,,,,,82,73,54,2,,,,,,3,2,2,4,1,2,2,4,2,2,,,,,,0,5,3,PostTest
3/13/2019 9:36,3/13/2019 9:43,0,12.97.157.90,100,438,1,3/13/2019 9:44,R_TpIMbA5GNQ4bazn,,,,,38.96870422,-94.56960297,anonymous,EN,5.625,14.344,93.726,2,2,2,4,2,2,3,2,2,4,2,70,3,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Down2
3/13/2019 9:37,3/13/2019 9:43,0,104.184.21.108,100,368,1,3/13/2019 9:44,R_2zZ0mZM90PRoYVr,,,,,40.08470154,-82.79879761,anonymous,EN,0,0,152.481,0,2,3,1,2,2,3,1,2,3,2,92,3,82,39,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 9:38,3/13/2019 9:44,0,96.230.181.100,100,326,1,3/13/2019 9:44,R_3flAYHsoP9OKJ4X,,,,,41.98530579,-71.5184021,anonymous,EN,0,0,20.565,0,,,,,,,,,,,,,,,,77,20,15,2,,1,,,4,,,2,4,3,3,,2,2,,2,3,,,,0,2,1,PreTest
3/13/2019 9:40,3/13/2019 9:44,0,104.3.176.117,100,222,1,3/13/2019 9:44,R_3KwLNwGGfexIknx,,,,,30.3704071,-81.58640289,anonymous,EN,40.31,40.604,45.778,2,,,,,,,,,,,,,,,,57,17,15,2,,2,4,,,4,3,,4,,3,,,2,1,,,2,,2,0,2,3,PreTest
3/13/2019 9:30,3/13/2019 9:43,0,104.245.220.68,100,837,1,3/13/2019 9:44,R_xDwSPMp14C3avCh,,,,,38.24310303,-93.38189697,anonymous,EN,260.588,260.588,294.133,1,,,,,,,,,,,,,,,,61,39,30,1,,2,,2,,,2,2,,3,2,,4,,2,3,,,4,,0,4,3,PostFeed
3/13/2019 9:43,3/13/2019 9:44,0,196.16.111.147,100,65,1,3/13/2019 9:44,R_OEcZ8EisW7FXHi1,,,,,34.05439758,-118.2440033,anonymous,EN,0,0,3.485,0,,,,,,,,,,,,,,,,88,78,91,1,,,,1,,1,2,1,,2,2,2,2,,1,,,,2,,0,1,3,PreTest
3/13/2019 9:30,3/13/2019 9:44,0,97.64.77.220,100,847,1,3/13/2019 9:44,R_3PF8DnCnURthvge,,,,,35.62249756,-117.6708984,anonymous,EN,0,0,142.227,0,,,,,,,,,,,,,,,,91,64,15,2,,,4,,,4,2,,4,1,2,2,,2,2,,,2,,,0,3,4,PreTest
3/13/2019 9:35,3/13/2019 9:44,0,173.220.29.154,100,533,1,3/13/2019 9:44,R_2X5Ua4lSr8FBuwp,,,,,40.58279419,-73.95320129,anonymous,EN,1.847,155.271,156.559,8,,,,,,,,,,,,,,,,64,26,1,1,3,2,,,,4,,,1,1,,,3,2,1,,1,4,,,0,2,2,PostTest
3/13/2019 9:41,3/13/2019 9:44,0,170.154.57.177,100,218,1,3/13/2019 9:44,R_1Q6NrpdeQmWUngl,,,,,42.08470154,-71.00019836,anonymous,EN,0,0,66.52,0,2,3,2,2,1,1,2,4,4,2,60,2,71,30,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,FT
3/13/2019 9:37,3/13/2019 9:44,0,73.111.136.65,100,456,1,3/13/2019 9:44,R_3k21j4qOdQEswaJ,,,,,41.9197998,-88.13670349,anonymous,EN,2.319,15.739,165.947,4,,,,,,,,,,,,,,,,80,40,20,1,,,4,2,,3,,2,,1,2,2,,,2,,2,,4,,0,4,4,PreTest
3/13/2019 9:35,3/13/2019 9:44,0,71.211.50.79,100,547,1,3/13/2019 9:44,R_2vZG8XzRyyQDkvp,,,,,39.63409424,-106.7587967,anonymous,EN,0,0,284.8,0,,,,,,,,,,,,,,,,76,90,20,1,,,,2,2,,3,2,,2,2,2,1,,,4,,,4,,0,2,4,PostFeed
3/13/2019 9:39,3/13/2019 9:44,0,108.39.155.60,100,318,1,3/13/2019 9:44,R_vc52MukRIaS5tip,,,,,40.40289307,-80.09149933,anonymous,EN,0,0,117.958,0,3,2,3,2,2,2,2,2,4,2,70,4,80,35,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Control
3/13/2019 9:37,3/13/2019 9:44,0,174.203.3.58,100,454,1,3/13/2019 9:44,R_3Gqb6EGvtSqOvHn,,,,,40.78100586,-73.95010376,anonymous,EN,3.01,163.82,166.084,67,,,,,,,,,,,,,,,,90,95,75,2,2,,,,,3,,2,4,2,,2,4,2,2,,3,,,,0,4,2,PostFeed
3/13/2019 9:39,3/13/2019 9:44,0,173.21.194.109,100,321,1,3/13/2019 9:44,R_1hFIJUR5ntLtAy5,,,,,39.4868927,-88.17610168,anonymous,EN,18.625,97.856,99.74,14,,,,,,,,,,,,,,,,85,100,25,2,2,,,,,,2,2,4,3,,2,4,2,2,4,,,,,0,4,2,PreTest
3/13/2019 9:36,3/13/2019 9:44,0,63.227.42.236,100,486,1,3/13/2019 9:44,R_29M6yeWvlHAivV7,,,,,39.9980011,-105.0962982,anonymous,EN,125.802,126.867,152.884,2,,,,,,,,,,,,,,,,75,84,7,1,2,,4,2,,,2,,,1,,2,,,2,2,,2,4,,0,4,3,PreTest
3/13/2019 9:37,3/13/2019 9:44,0,172.56.10.7,100,435,1,3/13/2019 9:44,R_phGjl6YzhVYOedP,,,,,42.35749817,-83.21620178,anonymous,EN,0,0,173.913,0,,,,,,,,,,,,,,,,25,0,8,1,,,,3,1,4,2,,,2,1,4,3,,,,,4,1,,0,2,0,PostFeed
3/13/2019 9:40,3/13/2019 9:44,0,75.137.187.137,100,290,1,3/13/2019 9:44,R_1kTveABsQ8yXICb,,,,,33.37080383,-84.81539917,anonymous,EN,0,0,131.967,0,,,,,,,,,,,,,,,,65,74,6,1,,3,3,,4,4,,,4,,2,,,3,,,3,4,,1,0,1,2,PostTest
3/13/2019 9:36,3/13/2019 9:44,0,174.207.13.163,100,516,1,3/13/2019 9:44,R_33jKPWKMYz8tKOH,,,,,30.24229431,-97.76719666,anonymous,EN,20.936,239.435,243.741,41,3,2,4,4,2,4,2,2,1,3,50,7,64,0,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Control
3/13/2019 9:37,3/13/2019 9:44,0,172.1.229.28,100,456,1,3/13/2019 9:44,R_1g0A53tqpSQKpVo,,,,,35.65390015,-83.99559784,anonymous,EN,19.094,165.387,167.027,5,3,2,1,2,2,4,2,2,3,3,98,5,75,50,2,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,Down2
3/13/2019 9:39,3/13/2019 9:44,0,196.16.109.12,100,310,1,3/13/2019 9:45,R_W86rVT3cAAT9EJP,,,,,34.05439758,-118.2440033,anonymous,EN,0,0,13.905,0,,,,,,,,,,,,,,,,79,74,77,1,,1,1,2,,,,4,1,,2,,,,1,1,2,,,2,0,2,3,PreTest
3/13/2019 9:34,3/13/2019 9:45,0,63.76.13.130,100,605,1,3/13/2019 9:45,R_3eweexsRzOzCKdv,,,,,38.4539032,-90.32800293,anonymous,EN,5.646,18.843,78.227,3,3,2,4,2,1,2,2,2,4,1,89,6,100,87,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:36,3/13/2019 9:45,0,191.96.97.58,100,524,1,3/13/2019 9:45,R_2dtrkWWDlMw5u9y,,,,,53.48800659,-113.4796982,anonymous,EN,0,0,20.967,0,1,4,2,3,1,1,1,4,1,1,9,10,25,10,2,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,FT
3/13/2019 9:40,3/13/2019 9:45,0,50.195.55.65,100,295,1,3/13/2019 9:45,R_OiLTVslUtRQNqQ9,,,,,41.31860352,-72.93019867,anonymous,EN,12.802,122.266,122.849,15,,,,,,,,,,,,,,,,58,17,17,2,,1,1,2,2,,,,4,,2,,,,,4,3,2,,3,0,3,2,PostTest
3/13/2019 9:38,3/13/2019 9:44,0,69.147.194.130,100,411,1,3/13/2019 9:45,R_3Ic3yIqkZTpLnE5,,,,,45.1230011,-92.53659821,anonymous,EN,6.626,7.018,119.436,2,3,2,1,2,4,4,2,2,4,1,75,3,80,30,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Up2
3/13/2019 9:37,3/13/2019 9:45,0,74.249.142.63,100,461,1,3/13/2019 9:45,R_1hAzEe7kCBKn6X7,,,,,30.89360046,-83.32350159,anonymous,EN,26.764,177.546,193.939,39,2,3,2,2,1,3,2,2,4,3,83,5,34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Down2
3/13/2019 9:33,3/13/2019 9:45,0,47.6.81.94,100,683,1,3/13/2019 9:45,R_ST7i6KMmwz3Hozf,,,,,34.06480408,-118.0859985,anonymous,EN,4.977,102.888,111.685,3,,,,,,,,,,,,,,,,73,88,14,1,,2,,2,,2,2,,3,,3,,4,,2,,,2,,3,0,3,1,PreTest
3/13/2019 9:41,3/13/2019 9:45,0,50.1.118.201,100,243,1,3/13/2019 9:45,R_3qIoGSfiTjnIgBS,,,,,37.83810425,-122.2608948,anonymous,EN,61.936,61.936,74.944,1,,,,,,,,,,,,,,,,100,100,100,2,,1,1,,2,,2,,,1,3,,,2,,2,,2,3,,0,3,2,PostFeed
3/13/2019 9:37,3/13/2019 9:45,0,216.82.131.158,100,451,1,3/13/2019 9:45,R_3Hk4UM0S0UutoXF,,,,,29.35090637,-98.11299896,anonymous,EN,24.515,177.498,179.728,7,2,2,4,2,2,4,2,2,4,1,75,5,91,61,1,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,FT
3/13/2019 9:35,3/13/2019 9:45,0,76.93.163.39,100,603,1,3/13/2019 9:45,R_12xV01vWPhRURRi,,,,,32.68069458,-117.1697998,anonymous,EN,2.91,113.184,115.789,8,,,,,,,,,,,,,,,,60,65,20,2,2,,4,2,,4,,4,,,,2,,,4,,2,,4,1,0,2,4,PreTest
3/13/2019 9:39,3/13/2019 9:45,0,24.111.151.118,100,375,1,3/13/2019 9:45,R_etUwgdAGDaSbouR,,,,,47.90100098,-97.04460144,anonymous,EN,0,0,153.689,0,,,,,,,,,,,,,,,,100,100,0,1,3,,1,,,2,3,,3,,,2,,2,1,,,1,,3,0,1,3,PreTest
3/13/2019 9:39,3/13/2019 9:45,0,209.140.38.164,100,337,1,3/13/2019 9:45,R_1E6gBBGryJk4GWI,,,,,40.67390442,-73.93579865,anonymous,EN,0,0,1.86,0,2,2,2,1,2,2,2,3,3,2,74,5,68,83,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,Down2
3/13/2019 9:38,3/13/2019 9:45,0,108.228.152.222,100,410,1,3/13/2019 9:45,R_ZfnLGnVGJ1IRDHz,,,,,41.24909973,-81.33830261,anonymous,EN,5.18,56.556,166.86,3,,,,,,,,,,,,,,,,7,9,2,2,,3,4,,,2,2,,,3,4,,,2,1,,,1,4,,0,1,3,PostFeed
3/13/2019 9:39,3/13/2019 9:45,0,71.183.84.183,100,380,1,3/13/2019 9:45,R_tR4JdYTFXGLHq1z,,,,,41.01130676,-73.84130096,anonymous,EN,0,0,304.243,0,2,2,4,2,1,3,2,1,2,1,92,5,83,63,2,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,Control
3/13/2019 9:39,3/13/2019 9:45,0,96.230.181.100,100,372,1,3/13/2019 9:45,R_2rkXdW5RrmUIrux,,,,,41.98530579,-71.5184021,anonymous,EN,0,0,273.952,0,,,,,,,,,,,,,,,,41,18,20,2,2,,,,2,,,2,1,3,,1,2,2,,2,3,,,,0,2,1,PreTest
3/13/2019 9:39,3/13/2019 9:45,0,108.70.32.22,100,398,1,3/13/2019 9:45,R_27HXRtFbIpSjhkJ,,,,,35.13609314,-84.84570313,anonymous,EN,30.267,112.826,113.323,3,,,,,,,,,,,,,,,,90,25,40,2,2,,1,2,,,,,4,2,,2,,,2,3,2,4,,,0,4,3,PostTest
3/13/2019 9:38,3/13/2019 9:45,0,162.198.138.219,100,420,1,3/13/2019 9:45,R_2trEqvOp7ZV3LdA,,,,,41.36759949,-81.86180115,anonymous,EN,0,0,203.527,0,2,1,4,2,2,4,2,2,4,1,82,10,88,50,2,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,Down2
3/13/2019 9:41,3/13/2019 9:45,0,98.22.14.151,100,271,1,3/13/2019 9:45,R_A4D5TrpW8eLqtLH,,,,,42.3309021,-92.00589752,anonymous,EN,0,0,129.22,0,,,,,,,,,,,,,,,,88,91,60,1,,,,2,2,,2,2,4,,2,4,1,,,4,,,,2,0,4,2,PostFeed
3/13/2019 9:25,3/13/2019 9:30,8,69.122.193.108,100,328,1,3/13/2019 9:45,R_3fHscqEUXoxKKlG,,,,,40.82460022,-73.81500244,anonymous,EN,172.15,172.15,200.314,1,,,,,,,,,,,,,,,,75,69,29,1,2,,,,2,,2,2,4,,,2,2,2,,4,,,,1,0,4,3,PostFeed
3/13/2019 9:30,3/13/2019 9:45,0,97.120.232.236,100,926,1,3/13/2019 9:45,R_1Hda2vecHuY1m1H,,,,,45.54110718,-122.5605011,anonymous,EN,0,0,57.538,0,2,1,3,2,2,4,2,4,4,2,78,5,72,65,2,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,Control
